"uniqueid","path","text_body","answer_type","question_type","mark_scheme","needs_context","exam","subject","section","topic","order","marks","parent_id","is_root","reference_code","subtopic","level","paper","command_term"
"bio2025_9065962","C. Interaction and interdependence > C1.1. Enzymes and metabolism > C1.1.8. Effects of temperature, pH and substrate concentration on the rate of enzyme activity","<p>State the purpose of lime water in flask B.</p>","structured","SFA","<p>to check there is no carbon dioxide (left in the air)/show any carbon dioxide present;</p>
<p><em>Do not accept absorb carbon dioxide</em></p>","TRUE","May 2023","DP Biology (first assessment 2025)","C. Interaction and interdependence","C1.1. Enzymes and metabolism","a","1","","FALSE","23M.1B.SL.TZ1.a","C1.1.8. Effects of temperature, pH and substrate concentration on the rate of enzyme activity","sl","1B","State"
"bio2025_2888753","C. Interaction and interdependence > C1.1. Enzymes and metabolism > C1.1.8. Effects of temperature, pH and substrate concentration on the rate of enzyme activity","<p>Suggest a reason that the pot was covered with a plastic bag.</p>","structured","SFA","<p>soil releases CO<sub>2</sub> from microorganisms/decomposers/bacteria/fungi<br/><em><strong>OR</strong></em><br/>respiration by microorganisms may affect the result;</p>","TRUE","May 2023","DP Biology (first assessment 2025)","C. Interaction and interdependence","C1.1. Enzymes and metabolism","1b","1","","FALSE","23M.1B.SL.TZ1.1b","C1.1.8. Effects of temperature, pH and substrate concentration on the rate of enzyme activity","sl","1B","Suggest"
"bio2025_9065963","C. Interaction and interdependence > C1.1. Enzymes and metabolism > C1.1.8. Effects of temperature, pH and substrate concentration on the rate of enzyme activity","<p>Suggest a reason that the pot was covered with a plastic bag.</p>","structured","SFA","<p>soil releases CO<sub>2</sub> from microorganisms/decomposers/bacteria/fungi<br/><em><strong>OR</strong></em><br/>respiration by microorganisms may affect the result;</p>","TRUE","May 2023","DP Biology (first assessment 2025)","C. Interaction and interdependence","C1.1. Enzymes and metabolism","b","1","","FALSE","23M.1B.SL.TZ1.b","C1.1.8. Effects of temperature, pH and substrate concentration on the rate of enzyme activity","sl","1B","Suggest"
"bio2025_2888754","C. Interaction and interdependence > C1.1. Enzymes and metabolism > C1.1.8. Effects of temperature, pH and substrate concentration on the rate of enzyme activity","<p>Suggest a suitable control for this experiment.</p>","structured","SFA","<p>using the same apparatus without a plant<br/><em><strong>OR</strong></em><br/>cover the whole plant with a plastic bag;</p>
<p><em>Do not accept a controlled variable</em></p>","TRUE","May 2023","DP Biology (first assessment 2025)","C. Interaction and interdependence","C1.1. Enzymes and metabolism","1c","1","","FALSE","23M.1B.SL.TZ1.1c","C1.1.8. Effects of temperature, pH and substrate concentration on the rate of enzyme activity","sl","1B","Suggest"
"bio2025_9065964","C. Interaction and interdependence > C1.1. Enzymes and metabolism > C1.1.8. Effects of temperature, pH and substrate concentration on the rate of enzyme activity","<p>Suggest a suitable control for this experiment.</p>","structured","SFA","<p>using the same apparatus without a plant<br/><em><strong>OR</strong></em><br/>cover the whole plant with a plastic bag;</p>
<p><em>Do not accept a controlled variable</em></p>","TRUE","May 2023","DP Biology (first assessment 2025)","C. Interaction and interdependence","C1.1. Enzymes and metabolism","c","1","","FALSE","23M.1B.SL.TZ1.c","C1.1.8. Effects of temperature, pH and substrate concentration on the rate of enzyme activity","sl","1B","Suggest"
"bio2025_2888755","C. Interaction and interdependence > C1.1. Enzymes and metabolism > C1.1.8. Effects of temperature, pH and substrate concentration on the rate of enzyme activity","<p>The same apparatus was used in another experiment, but the potted plant was exposedÂ to light. Predict with a reason the results for lime water in flask C after one hour.</p>","structured","SFA","<p>no change/limewater stays clear<br/><em><strong>OR</strong></em><br/>because plant takes in carbon dioxide by photosynthesis;</p>
<p><em>Do not accept references to oxygen produced by photosynthesis</em></p>","TRUE","May 2023","DP Biology (first assessment 2025)","C. Interaction and interdependence","C1.1. Enzymes and metabolism","1d","1","","FALSE","23M.1B.SL.TZ1.1d","C1.1.8. Effects of temperature, pH and substrate concentration on the rate of enzyme activity","sl","1B","Predict"
"bio2025_9065965","C. Interaction and interdependence > C1.1. Enzymes and metabolism > C1.1.8. Effects of temperature, pH and substrate concentration on the rate of enzyme activity","<p>The same apparatus was used in another experiment, but the potted plant was exposedÂ to light. Predict with a reason the results for lime water in flask C after one hour.</p>","structured","SFA","<p>no change/limewater stays clear<br/><em><strong>OR</strong></em><br/>because plant takes in carbon dioxide by photosynthesis;</p>
<p><em>Do not accept references to oxygen produced by photosynthesis</em></p>","TRUE","May 2023","DP Biology (first assessment 2025)","C. Interaction and interdependence","C1.1. Enzymes and metabolism","d","1","","FALSE","23M.1B.SL.TZ1.d","C1.1.8. Effects of temperature, pH and substrate concentration on the rate of enzyme activity","sl","1B","Predict"
"bio2025_1237447","C. Interaction and interdependence > C1.1. Enzymes and metabolism > C1.1.9. Measurements in enzyme-catalysed reactions","<p>Which curve shows the concentration of product during the course of an enzyme-catalysed reaction?</p>
<p style=""text-align:center;""><img class=""question-image"" data-image-id=""8581e1318101d175"" data-position=""1""/></p>","MCQ","MCQ","<p>A</p>","FALSE","May 2022","DP Biology (first assessment 2025)","C. Interaction and interdependence","C1.1. Enzymes and metabolism","10","1","","TRUE","22M.1A.SL.TZ2.10","C1.1.9. Measurements in enzyme-catalysed reactions","sl","1A",""
"bio2025_9061004","C. Interaction and interdependence > C1.1. Enzymes and metabolism > C1.1.9. Measurements in enzyme-catalysed reactions","<p>Which curve shows the concentration of product during the course of an enzyme-catalysed reaction?</p>
<p style=""text-align:center;""><img class=""question-image"" data-image-id=""8581e1318101d175"" data-position=""1""/></p>","MCQ","MCQ","<p>A</p>","FALSE","May 2022","DP Biology (first assessment 2025)","C. Interaction and interdependence","C1.1. Enzymes and metabolism","10","1","","TRUE","22M.1A.SL.TZ2.10","C1.1.9. Measurements in enzyme-catalysed reactions","sl","1A",""
"bio2025_9063125","C. Interaction and interdependence > C1.1. Enzymes and metabolism > C1.1.9. Measurements in enzyme-catalysed reactions","<p>Which curve shows the concentration of product during the course of an enzyme-catalysed reaction?</p>
<p style=""text-align:center;""><img class=""question-image"" data-image-id=""8581e1318101d175"" data-position=""1""/></p>","MCQ","MCQ","<p>A</p>","FALSE","May 2022","DP Biology (first assessment 2025)","C. Interaction and interdependence","C1.1. Enzymes and metabolism","10","1","","TRUE","22M.1A.SL.TZ2.10","C1.1.9. Measurements in enzyme-catalysed reactions","sl","1A",""
"bio2025_9063646","C. Interaction and interdependence > C1.1. Enzymes and metabolism > C1.1.9. Measurements in enzyme-catalysed reactions","<p>Which curve shows the concentration of product during the course of an enzyme-catalysed reaction?</p>
<p style=""text-align:center;""><img class=""question-image"" data-image-id=""8581e1318101d175"" data-position=""1""/></p>","MCQ","MCQ","<p>A</p>","FALSE","May 2022","DP Biology (first assessment 2025)","C. Interaction and interdependence","C1.1. Enzymes and metabolism","10","1","","TRUE","22M.1A.SL.TZ2.10","C1.1.9. Measurements in enzyme-catalysed reactions","sl","1A",""
"bio2025_9063817","C. Interaction and interdependence > C1.1. Enzymes and metabolism > C1.1.9. Measurements in enzyme-catalysed reactions","<p>Which curve shows the concentration of product during the course of an enzyme-catalysed reaction?</p>
<p style=""text-align:center;""><img class=""question-image"" data-image-id=""8581e1318101d175"" data-position=""1""/></p>","MCQ","MCQ","<p>A</p>","FALSE","May 2022","DP Biology (first assessment 2025)","C. Interaction and interdependence","C1.1. Enzymes and metabolism","10","1","","TRUE","22M.1A.SL.TZ2.10","C1.1.9. Measurements in enzyme-catalysed reactions","sl","1A",""
"bio2025_9064026","C. Interaction and interdependence > C1.1. Enzymes and metabolism > C1.1.9. Measurements in enzyme-catalysed reactions","<p>Which curve shows the concentration of product during the course of an enzyme-catalysed reaction?</p>
<p style=""text-align:center;""><img class=""question-image"" data-image-id=""8581e1318101d175"" data-position=""1""/></p>","MCQ","MCQ","<p>A</p>","FALSE","May 2022","DP Biology (first assessment 2025)","C. Interaction and interdependence","C1.1. Enzymes and metabolism","10","1","","TRUE","22M.1A.SL.TZ2.10","C1.1.9. Measurements in enzyme-catalysed reactions","sl","1A",""
"bio2025_2733045","C. Interaction and interdependence > C1.1. Enzymes and metabolism > C1.1.10. Effect of enzymes on activation energy","<p>Predict what effect arginase has on the activation energy of this reaction.</p>","structured","SFA","<p>reduced/lowered (activation energy);</p>","TRUE","May 2023","DP Biology (first assessment 2025)","C. Interaction and interdependence","C1.1. Enzymes and metabolism","2c","1","","FALSE","23M.2.SL.TZ2.2c","C1.1.10. Effect of enzymes on activation energy","sl","2","Predict"
"bio2025_9065855","C. Interaction and interdependence > C1.1. Enzymes and metabolism > C1.1.10. Effect of enzymes on activation energy","<p>Predict what effect arginase has on the activation energy of this reaction.</p>","structured","SFA","<p>reduced/lowered (activation energy);</p>","TRUE","May 2023","DP Biology (first assessment 2025)","C. Interaction and interdependence","C1.1. Enzymes and metabolism","2c","1","","FALSE","23M.2.SL.TZ2.2c","C1.1.10. Effect of enzymes on activation energy","sl","2","Predict"
"bio2025_9065859","C. Interaction and interdependence > C1.1. Enzymes and metabolism > C1.1.10. Effect of enzymes on activation energy","<p>Predict what effect arginase has on the activation energy of this reaction.</p>","structured","SFA","<p>reduced/lowered (activation energy);</p>","TRUE","May 2023","DP Biology (first assessment 2025)","C. Interaction and interdependence","C1.1. Enzymes and metabolism","c","1","","FALSE","23M.2.SL.TZ2.c","C1.1.10. Effect of enzymes on activation energy","sl","2","Predict"
"bio2025_1240895","C. Interaction and interdependence > C1.1. Enzymes and metabolism > C1.1.13. Cyclical and linear pathways in metabolism","<p>The first enzyme in the metabolic pathway that produces isoleucine is threonine deaminase. Which graph illustrates the relationship between threonine deaminase activity and threonine concentration?</p>
<p style=""text-align:center;""><img class=""question-image"" data-image-id=""5fc1cc65b5df147c"" data-position=""1""/></p>
<p style=""text-align:center;"">[Source: Â© International Baccalaureate Organization 2019]</p>","MCQ","MCQ","<p>B</p>","FALSE","May 2019","DP Biology (first assessment 2025)","C. Interaction and interdependence","C1.1. Enzymes and metabolism","29","1","","TRUE","19M.1A.HL.TZ1.29","C1.1.13. Cyclical and linear pathways in metabolism","hl","1A","Deduce"
"bio2025_9065347","C. Interaction and interdependence > C1.1. Enzymes and metabolism > C1.1.13. Cyclical and linear pathways in metabolism","<p>The first enzyme in the metabolic pathway that produces isoleucine is threonine deaminase. Which graph illustrates the relationship between threonine deaminase activity and threonine concentration?</p>
<p style=""text-align:center;""><img class=""question-image"" data-image-id=""5fc1cc65b5df147c"" data-position=""1""/></p>
<p style=""text-align:center;"">[Source: Â© International Baccalaureate Organization 2019]</p>","MCQ","MCQ","<p>B</p>","FALSE","May 2019","DP Biology (first assessment 2025)","C. Interaction and interdependence","C1.1. Enzymes and metabolism","29","1","","TRUE","19M.1A.HL.TZ1.29","C1.1.13. Cyclical and linear pathways in metabolism","hl","1A","Deduce"
"bio2025_1240611","C. Interaction and interdependence > C1.1. Enzymes and metabolism > C1.1.13. Cyclical and linear pathways in metabolism","<p>Explain Calvinâs experiment and what was discovered about photosynthesis through his work.</p>","structured","LFA","<p>a. Calvin cycle is light-independent â</p>
<p>b. carbon fixation<br/><em><strong>OR</strong></em><br/>carboxylation of ribulose bisphosphate/RuBP occurs â</p>
<p>c. algae placed in thin glass container/âlollipopâ apparatus â</p>
<p>d. given plenty of light and bicarbonate/ CO<sub>2</sub> â</p>
<p>e. at start of experiment algae supplied radioactive carbon/HCO<sub>3</sub>-/<sup>14</sup>C â</p>
<p>f. samples taken at intervals / heat/alcohol killed samples â</p>
<p>g. C-compounds separated by chromatography â</p>
<p>h. <sup>14</sup>C/radioactive-compounds identified by autoradiography â</p>
<p>i. showed that RuBP was phosphorylated â</p>
<p>j. after five seconds/immediately more glycerate-3-phosphate/3-PGA labelled than any other compound â</p>
<p>k. shows glycerate-3-phosphate/3-PGA first Â«carboxylatedÂ» compound/the first stable product â</p>
<p>l. next compound to be detected containing radioactive carbon was triose phosphate/G3P/glyceraldehyde 3 phosphate â</p>
<p>m. showed that a wide range of carbon compounds was quickly made in sequence â</p>
<p>n. showed that a cycle of reactions was used to regenerate RuBP â</p>","TRUE","May 2019","DP Biology (first assessment 2025)","C. Interaction and interdependence","C1.1. Enzymes and metabolism","8c","8","","FALSE","19M.2.HL.TZ2.8c","C1.1.13. Cyclical and linear pathways in metabolism","hl","2","Explain"
